chap_num,para_num,sent_num,sent_str
3,530,0,a car
3,530,1, It started because she passed so close to some workmen that our
3,531,0,fender flicked a button on one man’s coat
3,532,0,"“You’re a rotten driver,” I protested"
3,532,1, “Either you ought to be more
3,533,0,"careful, or you oughtn’t to drive at all"
3,533,1,”
3,534,0,“I am careful
3,534,1,”
3,535,0,"“No, you’re not"
3,535,1,”
3,536,0,"“Well, other people are,” she said lightly"
3,537,0,“What’s that got to do with it
3,537,1,”
3,538,0,"“They’ll keep out of my way,” she insisted"
3,538,1, “It takes two to make an
3,539,0,accident
3,539,1,”
3,540,0,“Suppose you met somebody just as careless as yourself
3,540,1,”
3,541,0,"“I hope I never will,” she answered"
3,541,1, “I hate careless people
3,541,2, That’s
3,542,0,why I like you
3,542,1,”
3,543,0,"Her grey, sun-strained eyes stared straight ahead, but she had"
3,544,0,"deliberately shifted our relations, and for a moment I thought I loved"
3,545,0,her
3,545,1, But I am slow-thinking and full of interior rules that act as
3,546,0,"brakes on my desires, and I knew that first I had to get myself"
3,547,0,definitely out of that tangle back home
3,547,1, I’d been writing letters once
3,548,0,a week and signing them
3,548,1," “Love, Nick,” and all I could think of was"
3,549,0,"how, when that certain girl played tennis, a faint moustache of"
3,550,0,perspiration appeared on her upper lip
3,550,1, Nevertheless there was a vague
3,551,0,understanding that had to be tactfully broken off before I was free
3,552,0,"Everyone suspects himself of at least one of the cardinal virtues, and"
3,553,0,this is mine
3,553,1, I am one of the few honest people that I have ever
3,554,0,known
4,0,0,"On Sunday morning while church bells rang in the villages alongshore,"
4,1,0,the world and its mistress returned to Gatsby’s house and twinkled
4,2,0,hilariously on his lawn
4,3,0,"“He’s a bootlegger,” said the young ladies, moving somewhere between"
4,4,0,his cocktails and his flowers
4,4,1, “One time he killed a man who had found
4,5,0,out that he was nephew to Von Hindenburg and second cousin to the
4,6,0,devil
4,6,1," Reach me a rose, honey, and pour me a last drop into that there"
4,7,0,crystal glass
4,7,1,”
4,8,0,Once I wrote down on the empty spaces of a timetable the names of
4,9,0,those who came to Gatsby’s house that summer
4,9,1, It is an old timetable
4,10,0,"now, disintegrating at its folds, and headed “This schedule in effect"
4,11,0,"July 5th, 1922"
4,11,1,"” But I can still read the grey names, and they will"
4,12,0,give you a better impression than my generalities of those who
4,13,0,accepted Gatsby’s hospitality and paid him the subtle tribute of
4,14,0,knowing nothing whatever about him
4,15,0,"From East Egg, then, came the Chester Beckers and the Leeches, and a"
4,16,0,"man named Bunsen, whom I knew at Yale, and Doctor Webster Civet, who"
4,17,0,was drowned last summer up in Maine
4,17,1, And the Hornbeams and the Willie
4,18,0,"Voltaires, and a whole clan named Blackbuck, who always gathered in a"
4,19,0,corner and flipped up their noses like goats at whosoever came
4,20,0,near
4,20,1, And the Ismays and the Chrysties (or rather Hubert Auerbach and
4,21,0,Mr
4,21,1," Chrystie’s wife), and Edgar Beaver, whose hair, they say, turned"
4,22,0,cotton-white one winter afternoon for no good reason at all
4,23,0,"Clarence Endive was from East Egg, as I remember"
4,23,1," He came only once,"
4,24,0,"in white knickerbockers, and had a fight with a bum named Etty in the"
4,25,0,garden
4,25,1, From farther out on the Island came the Cheadles and the O
4,26,0,R
4,26,1, P
4,26,2," Schraeders, and the Stonewall Jackson Abrams of Georgia, and the"
4,27,0,Fishguards and the Ripley Snells
4,27,1, Snell was there three days before he
4,28,0,"went to the penitentiary, so drunk out on the gravel drive that"
4,29,0,Mrs
4,29,1, Ulysses Swett’s automobile ran over his right hand
4,29,2, The Dancies
4,30,0,"came, too, and S"
4,30,1, B
4,30,2," Whitebait, who was well over sixty, and Maurice"
4,31,0,A
4,31,1," Flink, and the Hammerheads, and Beluga the tobacco importer, and"
4,32,0,Beluga’s girls
4,33,0,From West Egg came the Poles and the Mulreadys and Cecil Roebuck and
4,34,0,"Cecil Schoen and Gulick the State senator and Newton Orchid, who"
4,35,0,"controlled Films Par Excellence, and Eckhaust and Clyde Cohen and Don"
4,36,0,S
4,36,1," Schwartz (the son) and Arthur McCarty, all connected with the"
4,37,0,movies in one way or another
4,37,1, And the Catlips and the Bembergs and G
4,38,0,"Earl Muldoon, brother to that Muldoon who afterward strangled his"
4,39,0,wife
4,39,1," Da Fontano the promoter came there, and Ed Legros and James B"
4,40,0,(“Rot-Gut”) Ferret and the De Jongs and Ernest Lilly—they came to
4,41,0,"gamble, and when Ferret wandered into the garden it meant he was"
4,42,0,cleaned out and Associated Traction would have to fluctuate profitably
4,43,0,next day
4,44,0,A man named Klipspringer was there so often that he became known as
4,45,0,“the boarder”—I doubt if he had any other home
4,45,1, Of theatrical people
4,46,0,there were Gus Waize and Horace O’Donavan and Lester Myer and George
4,47,0,Duckweed and Francis Bull
4,47,1, Also from New York were the Chromes and the
4,48,0,Backhyssons and the Dennickers and Russel Betty and the Corrigans and
4,49,0,the Kellehers and the Dewars and the Scullys and S
4,49,1, W
4,49,2, Belcher and the
4,50,0,"Smirkes and the young Quinns, divorced now, and Henry L"
4,50,1," Palmetto, who"
4,51,0,killed himself by jumping in front of a subway train in Times Square
4,52,0,Benny McClenahan arrived always with four girls
4,52,1, They were never quite
4,53,0,"the same ones in physical person, but they were so identical one with"
4,54,0,another that it inevitably seemed they had been there before
4,54,1, I have
4,55,0,"forgotten their names—Jaqueline, I think, or else Consuela, or Gloria"
4,56,0,"or Judy or June, and their last names were either the melodious names"
4,57,0,of flowers and months or the sterner ones of the great American
4,58,0,"capitalists whose cousins, if pressed, they would confess themselves"
4,59,0,to be
4,60,0,In addition to all these I can remember that Faustina O’Brien came
4,61,0,"there at least once and the Baedeker girls and young Brewer, who had"
4,62,0,"his nose shot off in the war, and Mr"
4,62,1," Albrucksburger and Miss Haag,"
4,63,0,"his fiancée, and Ardita Fitz-Peters and Mr"
4,63,1, P
4,63,2," Jewett, once head of"
4,64,0,"the American Legion, and Miss Claudia Hip, with a man reputed to be"
4,65,0,"her chauffeur, and a prince of something, whom we called Duke, and"
4,66,0,"whose name, if I ever knew it, I have forgotten"
4,67,0,All these people came to Gatsby’s house in the summer
4,68,0,------------------------------------------------------------------------
4,69,0,"At nine o’clock, one morning late in July, Gatsby’s gorgeous car"
4,70,0,lurched up the rocky drive to my door and gave out a burst of melody
4,71,0,from its three-noted horn
4,72,0,"It was the first time he had called on me, though I had gone to two of"
4,73,0,"his parties, mounted in his hydroplane, and, at his urgent invitation,"
4,74,0,made frequent use of his beach
4,75,0,"“Good morning, old sport"
4,75,1, You’re having lunch with me today and I
4,76,0,thought we’d ride up together
4,76,1,”
4,77,0,He was balancing himself on the dashboard of his car with that
4,78,0,"resourcefulness of movement that is so peculiarly American—that comes,"
4,79,0,"I suppose, with the absence of lifting work in youth and, even more,"
4,80,0,"with the formless grace of our nervous, sporadic games"
4,80,1, This quality
4,81,0,was continually breaking through his punctilious manner in the shape
4,82,0,of restlessness
4,82,1, He was never quite still
4,82,2, there was always a tapping
4,83,0,foot somewhere or the impatient opening and closing of a hand
4,84,0,He saw me looking with admiration at his car
4,85,0,"“It’s pretty, isn’t it, old sport"
4,85,1,” He jumped off to give me a better
4,86,0,view
4,86,1, “Haven’t you ever seen it before
4,86,2,”
4,87,0,I’d seen it
4,87,1, Everybody had seen it
4,87,2," It was a rich cream colour, bright"
4,88,0,"with nickel, swollen here and there in its monstrous length with"
4,89,0,"triumphant hatboxes and supper-boxes and toolboxes, and terraced with"
4,90,0,a labyrinth of windshields that mirrored a dozen suns
4,90,1, Sitting down
4,91,0,"behind many layers of glass in a sort of green leather conservatory,"
4,92,0,we started to town
4,93,0,I had talked with him perhaps half a dozen times in the past month and
4,94,0,"found, to my disappointment, that he had little to say"
4,94,1, So my first
4,95,0,"impression, that he was a person of some undefined consequence, had"
4,96,0,gradually faded and he had become simply the proprietor of an
4,97,0,elaborate roadhouse next door
4,98,0,And then came that disconcerting ride
4,98,1, We hadn’t reached West Egg
4,99,0,village before Gatsby began leaving his elegant sentences unfinished
4,100,0,and slapping himself indecisively on the knee of his caramel-coloured
4,101,0,suit
4,102,0,"“Look here, old sport,” he broke out surprisingly, “what’s your"
4,103,0,"opinion of me, anyhow"
4,103,1,”
4,104,0,"A little overwhelmed, I began the generalized evasions which that"
4,105,0,question deserves
4,106,0,"“Well, I’m going to tell you something about my life,” he interrupted"
4,107,0,“I don’t want you to get a wrong idea of me from all these stories you
4,108,0,hear
4,108,1,”
4,109,0,So he was aware of the bizarre accusations that flavoured conversation
4,110,0,in his halls
4,111,0,“I’ll tell you God’s truth
4,111,1,” His right hand suddenly ordered divine
4,112,0,retribution to stand by
4,112,1, “I am the son of some wealthy people in the
4,113,0,Middle West—all dead now
4,113,1, I was brought up in America but educated at
4,114,0,"Oxford, because all my ancestors have been educated there for many"
4,115,0,years
4,115,1, It is a family tradition
4,115,2,”
4,116,0,He looked at me sideways—and I knew why Jordan Baker had believed he
4,117,0,was lying
4,117,1," He hurried the phrase “educated at Oxford,” or swallowed"
4,118,0,"it, or choked on it, as though it had bothered him before"
4,118,1, And with
4,119,0,"this doubt, his whole statement fell to pieces, and I wondered if"
4,120,0,"there wasn’t something a little sinister about him, after all"
4,121,0,“What part of the Middle West
4,121,1,” I inquired casually
4,122,0,“San Francisco
4,122,1,”
4,123,0,“I see
4,123,1,”
4,124,0,“My family all died and I came into a good deal of money
4,124,1,”
4,125,0,"His voice was solemn, as if the memory of that sudden extinction of a"
4,126,0,clan still haunted him
4,126,1, For a moment I suspected that he was pulling
4,127,0,"my leg, but a glance at him convinced me otherwise"
4,128,0,“After that I lived like a young rajah in all the capitals of
4,129,0,"Europe—Paris, Venice, Rome—collecting jewels, chiefly rubies, hunting"
4,130,0,"big game, painting a little, things for myself only, and trying to"
4,131,0,forget something very sad that had happened to me long ago
4,131,1,”
4,132,0,With an effort I managed to restrain my incredulous laughter
4,132,1, The very
4,133,0,phrases were worn so threadbare that they evoked no image except that
4,134,0,of a turbaned “character” leaking sawdust at every pore as he pursued
4,135,0,a tiger through the Bois de Boulogne
4,136,0,"“Then came the war, old sport"
4,136,1," It was a great relief, and I tried very"
