line_num,token_num,token_str,term_str
1760,9,eyelashes,eyelashes
1760,10,they,they
1761,0,assumed,assumed
1761,1,an,an
1761,2,inky,inky
1761,3,colour,colour
1761,4,",",
1761,5,and,and
1761,6,pursued,pursued
1761,7,the,the
1761,8,rest,rest
1761,9,of,of
1761,10,their,their
1761,11,way,way
1761,12,in,in
1761,13,slow,slow
1762,0,black,black
1762,1,rivulets,rivulets
1762,2,.,
1762,3,A,a
1762,4,humorous,humorous
1762,5,suggestion,suggestion
1762,6,was,was
1762,7,made,made
1762,8,that,that
1762,9,she,she
1762,10,sing,sing
1762,11,the,the
1762,12,notes,notes
1763,0,on,on
1763,1,her,her
1763,2,face,face
1763,3,",",
1763,4,whereupon,whereupon
1763,5,she,she
1763,6,threw,threw
1763,7,up,up
1763,8,her,her
1763,9,hands,hands
1763,10,",",
1763,11,sank,sank
1763,12,into,into
1763,13,a,a
1763,14,chair,chair
1763,15,",",
1763,16,and,and
1764,0,went,went
1764,1,off,off
1764,2,into,into
1764,3,a,a
1764,4,deep,deep
1764,5,vinous,vinous
1764,6,sleep,sleep
1764,7,.,
1766,0,“,
1766,1,She,she
1766,2,had,had
1766,3,a,a
1766,4,fight,fight
1766,5,with,with
1766,6,a,a
1766,7,man,man
1766,8,who,who
1766,9,says,says
1766,10,he,he
1766,11,’,
1766,12,s,s
1766,13,her,her
1766,14,husband,husband
1766,15,",",
1766,16,”,
1766,17,explained,explained
1766,18,a,a
1767,0,girl,girl
1767,1,at,at
1767,2,my,my
1767,3,elbow,elbow
1767,4,.,
1769,0,I,i
1769,1,looked,looked
1769,2,around,around
1769,3,.,
1769,4,Most,most
1769,5,of,of
1769,6,the,the
1769,7,remaining,remaining
1769,8,women,women
1769,9,were,were
1769,10,now,now
1769,11,having,having
1769,12,fights,fights
1770,0,with,with
1770,1,men,men
1770,2,said,said
1770,3,to,to
1770,4,be,be
1770,5,their,their
1770,6,husbands,husbands
1770,7,.,
1770,8,Even,even
1770,9,Jordan,jordan
1770,10,’,
1770,11,s,s
1770,12,party,party
1770,13,",",
1770,14,the,the
1770,15,quartet,quartet
1771,0,from,from
1771,1,East,east
1771,2,Egg,egg
1771,3,",",
1771,4,were,were
1771,5,rent,rent
1771,6,asunder,asunder
1771,7,by,by
1771,8,dissension,dissension
1771,9,.,
1771,10,One,one
1771,11,of,of
1771,12,the,the
1771,13,men,men
1771,14,was,was
1772,0,talking,talking
1772,1,with,with
1772,2,curious,curious
1772,3,intensity,intensity
1772,4,to,to
1772,5,a,a
1772,6,young,young
1772,7,actress,actress
1772,8,",",
1772,9,and,and
1772,10,his,his
1772,11,wife,wife
1772,12,",",
1772,13,after,after
1773,0,attempting,attempting
1773,1,to,to
1773,2,laugh,laugh
1773,3,at,at
1773,4,the,the
1773,5,situation,situation
1773,6,in,in
1773,7,a,a
1773,8,dignified,dignified
1773,9,and,and
1773,10,indifferent,indifferent
1774,0,way,way
1774,1,",",
1774,2,broke,broke
1774,3,down,down
1774,4,entirely,entirely
1774,5,and,and
1774,6,resorted,resorted
1774,7,to,to
1774,8,flank,flank
1774,9,attacks—at,attacksat
1774,10,intervals,intervals
1775,0,she,she
1775,1,appeared,appeared
1775,2,suddenly,suddenly
1775,3,at,at
1775,4,his,his
1775,5,side,side
1775,6,like,like
1775,7,an,an
1775,8,angry,angry
1775,9,diamond,diamond
1775,10,",",
1775,11,and,and
1775,12,hissed,hissed
1775,13,:,
1776,0,“,
1776,1,You,you
1776,2,promised,promised
1776,3,!,
1776,4,”,
1776,5,into,into
1776,6,his,his
1776,7,ear,ear
1776,8,.,
1778,0,The,the
1778,1,reluctance,reluctance
1778,2,to,to
1778,3,go,go
1778,4,home,home
1778,5,was,was
1778,6,not,not
1778,7,confined,confined
1778,8,to,to
1778,9,wayward,wayward
1778,10,men,men
1778,11,.,
1778,12,The,the
1778,13,hall,hall
1779,0,was,was
1779,1,at,at
1779,2,present,present
1779,3,occupied,occupied
1779,4,by,by
1779,5,two,two
1779,6,deplorably,deplorably
1779,7,sober,sober
1779,8,men,men
1779,9,and,and
1779,10,their,their
1779,11,highly,highly
1780,0,indignant,indignant
1780,1,wives,wives
1780,2,.,
1780,3,The,the
1780,4,wives,wives
1780,5,were,were
1780,6,sympathizing,sympathizing
1780,7,with,with
1780,8,each,each
1780,9,other,other
1780,10,in,in
1781,0,slightly,slightly
1781,1,raised,raised
1781,2,voices,voices
1781,3,.,
1783,0,“,
1783,1,Whenever,whenever
1783,2,he,he
1783,3,sees,sees
1783,4,I,i
1783,5,’,
1783,6,m,m
1783,7,having,having
1783,8,a,a
1783,9,good,good
1783,10,time,time
1783,11,he,he
1783,12,wants,wants
1783,13,to,to
1783,14,go,go
1783,15,home,home
1783,16,.,
1783,17,”,
1785,0,“,
1785,1,Never,never
1785,2,heard,heard
1785,3,anything,anything
1785,4,so,so
1785,5,selfish,selfish
1785,6,in,in
1785,7,my,my
1785,8,life,life
1785,9,.,
1785,10,”,
1787,0,“,
1787,1,We,we
1787,2,’,
1787,3,re,re
1787,4,always,always
1787,5,the,the
1787,6,first,first
1787,7,ones,ones
1787,8,to,to
1787,9,leave,leave
1787,10,.,
1787,11,”,
1789,0,“,
1789,1,So,so
1789,2,are,are
1789,3,we,we
1789,4,.,
1789,5,”,
1791,0,“,
1791,1,Well,well
1791,2,",",
1791,3,we,we
1791,4,’,
1791,5,re,re
1791,6,almost,almost
1791,7,the,the
1791,8,last,last
1791,9,tonight,tonight
1791,10,",",
1791,11,”,
1791,12,said,said
1791,13,one,one
1791,14,of,of
1791,15,the,the
1791,16,men,men
1791,17,sheepishly,sheepishly
1791,18,.,
1792,0,“,
1792,1,The,the
1792,2,orchestra,orchestra
1792,3,left,left
1792,4,half,half
1792,5,an,an
1792,6,hour,hour
1792,7,ago,ago
1792,8,.,
1792,9,”,
1794,0,In,in
1794,1,spite,spite
1794,2,of,of
1794,3,the,the
1794,4,wives,wives
1794,5,’,
1794,6,agreement,agreement
1794,7,that,that
1794,8,such,such
1794,9,malevolence,malevolence
1794,10,was,was
1794,11,beyond,beyond
1795,0,credibility,credibility
1795,1,",",
1795,2,the,the
1795,3,dispute,dispute
1795,4,ended,ended
1795,5,in,in
1795,6,a,a
1795,7,short,short
1795,8,struggle,struggle
1795,9,",",
1795,10,and,and
1795,11,both,both
1795,12,wives,wives
1796,0,were,were
1796,1,lifted,lifted
1796,2,",",
1796,3,kicking,kicking
1796,4,",",
1796,5,into,into
1796,6,the,the
1796,7,night,night
1796,8,.,
1798,0,As,as
1798,1,I,i
1798,2,waited,waited
1798,3,for,for
1798,4,my,my
1798,5,hat,hat
1798,6,in,in
1798,7,the,the
1798,8,hall,hall
1798,9,the,the
1798,10,door,door
1798,11,of,of
1798,12,the,the
1798,13,library,library
1798,14,opened,opened
1798,15,and,and
1799,0,Jordan,jordan
1799,1,Baker,baker
1799,2,and,and
1799,3,Gatsby,gatsby
1799,4,came,came
1799,5,out,out
1799,6,together,together
1799,7,.,
1799,8,He,he
1799,9,was,was
1799,10,saying,saying
1799,11,some,some
1799,12,last,last
1800,0,word,word
1800,1,to,to
1800,2,her,her
1800,3,",",
1800,4,but,but
1800,5,the,the
1800,6,eagerness,eagerness
1800,7,in,in
1800,8,his,his
1800,9,manner,manner
1800,10,tightened,tightened
1800,11,abruptly,abruptly
1800,12,into,into
1801,0,formality,formality
1801,1,as,as
1801,2,several,several
1801,3,people,people
1801,4,approached,approached
1801,5,him,him
1801,6,to,to
1801,7,say,say
1801,8,goodbye,goodbye
1801,9,.,
1803,0,Jordan,jordan
1803,1,’,
1803,2,s,s
1803,3,party,party
1803,4,were,were
1803,5,calling,calling
1803,6,impatiently,impatiently
1803,7,to,to
1803,8,her,her
1803,9,from,from
1803,10,the,the
1803,11,porch,porch
1803,12,",",
1803,13,but,but
1803,14,she,she
1804,0,lingered,lingered
1804,1,for,for
1804,2,a,a
1804,3,moment,moment
1804,4,to,to
1804,5,shake,shake
1804,6,hands,hands
1804,7,.,
1806,0,“,
1806,1,I,i
1806,2,’,
1806,3,ve,ve
1806,4,just,just
1806,5,heard,heard
1806,6,the,the
1806,7,most,most
1806,8,amazing,amazing
1806,9,thing,thing
1806,10,",",
1806,11,”,
1806,12,she,she
1806,13,whispered,whispered
1806,14,.,
1806,15,“,
1806,16,How,how
1806,17,long,long
1807,0,were,were
1807,1,we,we
1807,2,in,in
1807,3,there,there
1807,4,?,
1807,5,”,
1809,0,“,
1809,1,Why,why
1809,2,",",
1809,3,about,about
1809,4,an,an
1809,5,hour,hour
1809,6,.,
1809,7,”,
1811,0,“,
1811,1,It,it
1811,2,was,was
1811,3,…,
1811,4,simply,simply
1811,5,amazing,amazing
1811,6,",",
1811,7,”,
1811,8,she,she
1811,9,repeated,repeated
1811,10,abstractedly,abstractedly
1811,11,.,
1811,12,“,
1811,13,But,but
1811,14,I,i
1811,15,swore,swore
1811,16,I,i
1812,0,wouldn,wouldn
1812,1,’,
1812,2,t,t
1812,3,tell,tell
1812,4,it,it
1812,5,and,and
1812,6,here,here
1812,7,I,i
1812,8,am,am
1812,9,tantalizing,tantalizing
1812,10,you.,you
1812,11,”,
1812,12,She,she
1812,13,yawned,yawned
1812,14,gracefully,gracefully
1813,0,in,in
1813,1,my,my
1813,2,face,face
1813,3,.,
1813,4,“,
1813,5,Please,please
1813,6,come,come
1813,7,and,and
1813,8,see,see
1813,9,me,me
1813,10,…,
1813,11,Phone,phone
1813,12,book,book
1813,13,…,
1813,14,Under,under
1813,15,the,the
1813,16,name,name
1813,17,of,of
1814,0,Mrs.,mrs
1814,1,Sigourney,sigourney
1814,2,Howard,howard
1814,3,…,
1814,4,My,my
1814,5,aunt,aunt
1814,6,…,
1814,7,”,
1814,8,She,she
1814,9,was,was
1814,10,hurrying,hurrying
1814,11,off,off
1814,12,as,as
1814,13,she,she
1815,0,talked—her,talkedher
1815,1,brown,brown
1815,2,hand,hand
1815,3,waved,waved
1815,4,a,a
1815,5,jaunty,jaunty
1815,6,salute,salute
1815,7,as,as
1815,8,she,she
1815,9,melted,melted
1815,10,into,into
1815,11,her,her
1816,0,party,party
1816,1,at,at
1816,2,the,the
1816,3,door,door
1816,4,.,
1818,0,Rather,rather
1818,1,ashamed,ashamed
1818,2,that,that
1818,3,on,on
1818,4,my,my
1818,5,first,first
1818,6,appearance,appearance
1818,7,I,i
1818,8,had,had
1818,9,stayed,stayed
1818,10,so,so
1818,11,late,late
1818,12,",",
1818,13,I,i
1819,0,joined,joined
1819,1,the,the
1819,2,last,last
1819,3,of,of
1819,4,Gatsby,gatsby
1819,5,’,
1819,6,s,s
1819,7,guests,guests
1819,8,",",
1819,9,who,who
1819,10,were,were
1819,11,clustered,clustered
1819,12,around,around
1819,13,him,him
1819,14,.,
1819,15,I,i
1820,0,wanted,wanted
1820,1,to,to
1820,2,explain,explain
1820,3,that,that
1820,4,I,i
1820,5,’,
1820,6,d,d
1820,7,hunted,hunted
1820,8,for,for
1820,9,him,him
1820,10,early,early
1820,11,in,in
1820,12,the,the
1820,13,evening,evening
1820,14,and,and
1820,15,to,to
1821,0,apologize,apologize
1821,1,for,for
1821,2,not,not
1821,3,having,having
1821,4,known,known
1821,5,him,him
1821,6,in,in
1821,7,the,the
1821,8,garden,garden
1821,9,.,
1823,0,“,
1823,1,Don,don
1823,2,’,
1823,3,t,t
1823,4,mention,mention
1823,5,it,it
1823,6,",",
1823,7,”,
1823,8,he,he
1823,9,enjoined,enjoined
1823,10,me,me
1823,11,eagerly,eagerly
1823,12,.,
1823,13,“,
1823,14,Don,don
1823,15,’,
1823,16,t,t
1823,17,give,give
1823,18,it,it
1823,19,another,another
1824,0,thought,thought
1824,1,",",
1824,2,old,old
1824,3,sport.,sport
1824,4,”,
1824,5,The,the
1824,6,familiar,familiar
1824,7,expression,expression
1824,8,held,held
1824,9,no,no
1824,10,more,more
1824,11,familiarity,familiarity
1825,0,than,than
1825,1,the,the
1825,2,hand,hand
1825,3,which,which
1825,4,reassuringly,reassuringly
1825,5,brushed,brushed
1825,6,my,my
1825,7,shoulder,shoulder
1825,8,.,
1825,9,“,
1825,10,And,and
1825,11,don,don
1825,12,’,
1825,13,t,t
1826,0,forget,forget
1826,1,we,we
1826,2,’,
1826,3,re,re
1826,4,going,going
1826,5,up,up
1826,6,in,in
1826,7,the,the
1826,8,hydroplane,hydroplane
1826,9,tomorrow,tomorrow
1826,10,morning,morning
1826,11,",",
1826,12,at,at
1826,13,nine,nine
1827,0,o,o
1827,1,’,
1827,2,clock,clock
1827,3,.,
1827,4,”,
1829,0,Then,then
1829,1,the,the
1829,2,butler,butler
1829,3,",",
1829,4,behind,behind
1829,5,his,his
1829,6,shoulder,shoulder
1829,7,:,
1831,0,“,
1831,1,Philadelphia,philadelphia
1831,2,wants,wants
1831,3,you,you
1831,4,on,on
1831,5,the,the
1831,6,phone,phone
1831,7,",",
1831,8,sir,sir
1831,9,.,
1831,10,”,
1833,0,“,
1833,1,All,all
1833,2,right,right
1833,3,",",
1833,4,in,in
1833,5,a,a
1833,6,minute,minute
1833,7,.,
1833,8,Tell,tell
1833,9,them,them
1833,10,I,i
1833,11,’,
1833,12,ll,ll
1833,13,be,be
1833,14,right,right
1833,15,there,there
1833,16,…,
1833,17,Good,good
1833,18,night,night
1833,19,.,
1833,20,”,
1835,0,“,
1835,1,Good,good
1835,2,night,night
1835,3,.,
1835,4,”,
1837,0,“,
1837,1,Good,good
1837,2,night.,night
1837,3,”,
1837,4,He,he
1837,5,smiled—and,smiledand
1837,6,suddenly,suddenly
1837,7,there,there
1837,8,seemed,seemed
1837,9,to,to
1837,10,be,be
1837,11,a,a
1837,12,pleasant,pleasant
1838,0,significance,significance
1838,1,in,in
1838,2,having,having
1838,3,been,been
1838,4,among,among
1838,5,the,the
1838,6,last,last
1838,7,to,to
1838,8,go,go
1838,9,",",
1838,10,as,as
1838,11,if,if
1838,12,he,he
1838,13,had,had
1838,14,desired,desired
1839,0,it,it
1839,1,all,all
1839,2,the,the
1839,3,time,time
1839,4,.,
1839,5,“,
1839,6,Good,good
1839,7,night,night
1839,8,",",
1839,9,old,old
1839,10,sport,sport
1839,11,…,
1839,12,Good,good
1839,13,night,night
1839,14,.,
1839,15,”,
1841,0,But,but
1841,1,as,as
1841,2,I,i
1841,3,walked,walked
1841,4,down,down
1841,5,the,the
1841,6,steps,steps
1841,7,I,i
1841,8,saw,saw
1841,9,that,that
1841,10,the,the
1841,11,evening,evening
1841,12,was,was
1841,13,not,not
1841,14,quite,quite
1842,0,over,over
1842,1,.,
1842,2,Fifty,fifty
1842,3,feet,feet
1842,4,from,from
1842,5,the,the
1842,6,door,door
1842,7,a,a
1842,8,dozen,dozen
1842,9,headlights,headlights
1842,10,illuminated,illuminated
1842,11,a,a
1843,0,bizarre,bizarre
1843,1,and,and
1843,2,tumultuous,tumultuous
1843,3,scene,scene
1843,4,.,
1843,5,In,in
1843,6,the,the
1843,7,ditch,ditch
1843,8,beside,beside
1843,9,the,the
1843,10,road,road
1843,11,",",
1843,12,right,right
1843,13,side,side
1844,0,up,up
1844,1,",",
1844,2,but,but
1844,3,violently,violently
1844,4,shorn,shorn
1844,5,of,of
1844,6,one,one
1844,7,wheel,wheel
1844,8,",",
1844,9,rested,rested
1844,10,a,a
1844,11,new,new
1844,12,coupé,coupé
1844,13,which,which
1844,14,had,had
1845,0,left,left
1845,1,Gatsby,gatsby
1845,2,’,
1845,3,s,s
1845,4,drive,drive
1845,5,not,not
1845,6,two,two
1845,7,minutes,minutes
1845,8,before,before
1845,9,.,
1845,10,The,the
1845,11,sharp,sharp
1845,12,jut,jut
1845,13,of,of
1845,14,a,a
1845,15,wall,wall
1846,0,accounted,accounted
1846,1,for,for
1846,2,the,the
1846,3,detachment,detachment
1846,4,of,of
1846,5,the,the
1846,6,wheel,wheel
1846,7,",",
1846,8,which,which
1846,9,was,was
1846,10,now,now
1846,11,getting,getting
1847,0,considerable,considerable
1847,1,attention,attention
1847,2,from,from
1847,3,half,half
1847,4,a,a
1847,5,dozen,dozen
1847,6,curious,curious
1847,7,chauffeurs,chauffeurs
1847,8,.,
1847,9,However,however
1847,10,",",
1848,0,as,as
1848,1,they,they
1848,2,had,had
1848,3,left,left
1848,4,their,their
1848,5,cars,cars
1848,6,blocking,blocking
1848,7,the,the
1848,8,road,road
1848,9,",",
1848,10,a,a
1848,11,harsh,harsh
1848,12,",",
1848,13,discordant,discordant
1848,14,din,din
1849,0,from,from
1849,1,those,those
1849,2,in,in
1849,3,the,the
1849,4,rear,rear
1849,5,had,had
1849,6,been,been
1849,7,audible,audible
1849,8,for,for
1849,9,some,some
1849,10,time,time
1849,11,",",
1849,12,and,and
1849,13,added,added
1849,14,to,to
1850,0,the,the
1850,1,already,already
1850,2,violent,violent
1850,3,confusion,confusion
1850,4,of,of
1850,5,the,the
1850,6,scene,scene
1850,7,.,
1852,0,A,a
1852,1,man,man
1852,2,in,in
1852,3,a,a
1852,4,long,long
1852,5,duster,duster
1852,6,had,had
1852,7,dismounted,dismounted
1852,8,from,from
1852,9,the,the
1852,10,wreck,wreck
1852,11,and,and
1852,12,now,now
1852,13,stood,stood
1852,14,in,in
1853,0,the,the
1853,1,middle,middle
1853,2,of,of
1853,3,the,the
1853,4,road,road
1853,5,",",
1853,6,looking,looking
1853,7,from,from
1853,8,the,the
1853,9,car,car
1853,10,to,to
1853,11,the,the
1853,12,tyre,tyre
1853,13,and,and
1853,14,from,from
1853,15,the,the
1854,0,tyre,tyre
1854,1,to,to
1854,2,the,the
1854,3,observers,observers
1854,4,in,in
1854,5,a,a
1854,6,pleasant,pleasant
1854,7,",",
1854,8,puzzled,puzzled
1854,9,way,way
1854,10,.,
1856,0,“,
1856,1,See,see
1856,2,!,
1856,3,”,
1856,4,he,he
1856,5,explained,explained
1856,6,.,
1856,7,“,
1856,8,It,it
1856,9,went,went
1856,10,in,in
1856,11,the,the
1856,12,ditch,ditch
1856,13,.,
1856,14,”,
1858,0,The,the
1858,1,fact,fact
1858,2,was,was
1858,3,infinitely,infinitely
1858,4,astonishing,astonishing
1858,5,to,to
1858,6,him,him
1858,7,",",
1858,8,and,and
1858,9,I,i
1858,10,recognized,recognized
1858,11,first,first
1858,12,the,the
1859,0,unusual,unusual
1859,1,quality,quality
1859,2,of,of
1859,3,wonder,wonder
1859,4,",",
1859,5,and,and
1859,6,then,then
1859,7,the,the
1859,8,man—it,manit
1859,9,was,was
1859,10,the,the
1859,11,late,late
1859,12,patron,patron
1859,13,of,of
1860,0,Gatsby,gatsby
1860,1,’,
1860,2,s,s
1860,3,library,library
1860,4,.,
1862,0,“,
1862,1,How,how
1862,2,’,
1862,3,d,d
1862,4,it,it
1862,5,happen,happen
1862,6,?,
1862,7,”,
1864,0,He,he
1864,1,shrugged,shrugged
1864,2,his,his
1864,3,shoulders,shoulders
1864,4,.,
1866,0,“,
1866,1,I,i
1866,2,know,know
1866,3,nothing,nothing
1866,4,whatever,whatever
1866,5,about,about
1866,6,mechanics,mechanics
1866,7,",",
1866,8,”,
1866,9,he,he
1866,10,said,said
1866,11,decisively,decisively
1866,12,.,
1868,0,“,
1868,1,But,but
1868,2,how,how
1868,3,did,did
1868,4,it,it
1868,5,happen,happen
1868,6,?,
1868,7,Did,did
1868,8,you,you
1868,9,run,run
1868,10,into,into
1868,11,the,the
1868,12,wall,wall
1868,13,?,
1868,14,”,
1870,0,“,
1870,1,Don,don
1870,2,’,
1870,3,t,t
1870,4,ask,ask
1870,5,me,me
1870,6,",",
1870,7,”,
1870,8,said,said
1870,9,Owl,owl
1870,10,Eyes,eyes
1870,11,",",
1870,12,washing,washing
1870,13,his,his
1870,14,hands,hands
1870,15,of,of
1870,16,the,the
1870,17,whole,whole
1871,0,matter,matter
1871,1,.,
1871,2,“,
1871,3,I,i
1871,4,know,know
1871,5,very,very
1871,6,little,little
1871,7,about,about
1871,8,driving—next,drivingnext
1871,9,to,to
1871,10,nothing,nothing
1871,11,.,
1871,12,It,it
1872,0,happened,happened
1872,1,",",
1872,2,and,and
1872,3,that,that
1872,4,’,
1872,5,s,s
1872,6,all,all
1872,7,I,i
1872,8,know,know
1872,9,.,
1872,10,”,
1874,0,“,
1874,1,Well,well
1874,2,",",
1874,3,if,if
1874,4,you,you
1874,5,’,
1874,6,re,re
1874,7,a,a
1874,8,poor,poor
1874,9,driver,driver
1874,10,you,you
1874,11,oughtn,oughtn
1874,12,’,
1874,13,t,t
1874,14,to,to
1874,15,try,try
1874,16,driving,driving
1874,17,at,at
1874,18,night,night
1874,19,.,
1874,20,”,
1876,0,“,
1876,1,But,but
1876,2,I,i
1876,3,wasn,wasn
1876,4,’,
1876,5,t,t
1876,6,even,even
1876,7,trying,trying
1876,8,",",
1876,9,”,
1876,10,he,he
1876,11,explained,explained
1876,12,indignantly,indignantly
1876,13,",",
1876,14,“,
1876,15,I,i
1876,16,wasn,wasn
1876,17,’,
1876,18,t,t
1876,19,even,even
1877,0,trying,trying
1877,1,.,
1877,2,”,
1879,0,An,an
1879,1,awed,awed
1879,2,hush,hush
1879,3,fell,fell
1879,4,upon,upon
1879,5,the,the
1879,6,bystanders,bystanders
1879,7,.,
1881,0,“,
1881,1,Do,do
1881,2,you,you
1881,3,want,want
1881,4,to,to
1881,5,commit,commit
1881,6,suicide,suicide
1881,7,?,
1881,8,”,
1883,0,“,
1883,1,You,you
1883,2,’,
1883,3,re,re
1883,4,lucky,lucky
1883,5,it,it
1883,6,was,was
1883,7,just,just
1883,8,a,a
1883,9,wheel,wheel
1883,10,!,
1883,11,A,a
1883,12,bad,bad
1883,13,driver,driver
1883,14,and,and
1883,15,not,not
1883,16,even,even
1883,17,trying,trying
1883,18,!,
1883,19,”,
1885,0,“,
1885,1,You,you
1885,2,don,don
1885,3,’,
1885,4,t,t
1885,5,understand,understand
1885,6,",",
1885,7,”,
1885,8,explained,explained
1885,9,the,the
1885,10,criminal,criminal
1885,11,.,
1885,12,“,
1885,13,I,i
1885,14,wasn,wasn
1885,15,’,
1885,16,t,t
1885,17,driving,driving
1885,18,.,
1886,0,There,there
1886,1,’,
1886,2,s,s
1886,3,another,another
1886,4,man,man
1886,5,in,in
1886,6,the,the
1886,7,car,car
1886,8,.,
1886,9,”,
1888,0,The,the
1888,1,shock,shock
1888,2,that,that
1888,3,followed,followed
1888,4,this,this
1888,5,declaration,declaration
1888,6,found,found
1888,7,voice,voice
1888,8,in,in
1888,9,a,a
1888,10,sustained,sustained
1889,0,“,
1889,1,Ah-h-h,ahhh
1889,2,!,
1889,3,”,
1889,4,as,as
1889,5,the,the
1889,6,door,door
1889,7,of,of
1889,8,the,the
1889,9,coupé,coupé
1889,10,swung,swung
1889,11,slowly,slowly
1889,12,open,open
1889,13,.,
1889,14,The,the
1889,15,crowd—it,crowdit
1889,16,was,was
1890,0,now,now
1890,1,a,a
1890,2,crowd—stepped,crowdstepped
1890,3,back,back
1890,4,involuntarily,involuntarily
1890,5,",",
1890,6,and,and
1890,7,when,when
1890,8,the,the
1890,9,door,door
1890,10,had,had
1890,11,opened,opened
1891,0,wide,wide
1891,1,there,there
1891,2,was,was
1891,3,a,a
1891,4,ghostly,ghostly
1891,5,pause,pause
1891,6,.,
1891,7,Then,then
1891,8,",",
1891,9,very,very
1891,10,gradually,gradually
1891,11,",",
1891,12,part,part
1891,13,by,by
1891,14,part,part
1891,15,",",
1891,16,a,a
1892,0,pale,pale
1892,1,",",
1892,2,dangling,dangling
1892,3,individual,individual
1892,4,stepped,stepped
1892,5,out,out
1892,6,of,of
1892,7,the,the
1892,8,wreck,wreck
1892,9,",",
1892,10,pawing,pawing
1892,11,tentatively,tentatively
1893,0,at,at
1893,1,the,the
1893,2,ground,ground
1893,3,with,with
1893,4,a,a
1893,5,large,large
1893,6,uncertain,uncertain
1893,7,dancing,dancing
1893,8,shoe,shoe
1893,9,.,
1895,0,Blinded,blinded
1895,1,by,by
1895,2,the,the
1895,3,glare,glare
1895,4,of,of
1895,5,the,the
1895,6,headlights,headlights
1895,7,and,and
1895,8,confused,confused
1895,9,by,by
1895,10,the,the
1895,11,incessant,incessant
1896,0,groaning,groaning
1896,1,of,of
1896,2,the,the
1896,3,horns,horns
1896,4,",",
1896,5,the,the
1896,6,apparition,apparition
1896,7,stood,stood
1896,8,swaying,swaying
1896,9,for,for
1896,10,a,a
1896,11,moment,moment
1897,0,before,before
1897,1,he,he
1897,2,perceived,perceived
1897,3,the,the
1897,4,man,man
1897,5,in,in
1897,6,the,the
1897,7,duster,duster
1897,8,.,
1899,0,“,
1899,1,Wha,wha
1899,2,’,
1899,3,s,s
1899,4,matter,matter
1899,5,?,
1899,6,”,
1899,7,he,he
1899,8,inquired,inquired
1899,9,calmly,calmly
1899,10,.,
1899,11,“,
1899,12,Did,did
1899,13,we,we
1899,14,run,run
1899,15,outa,outa
1899,16,gas,gas
1899,17,?,
1899,18,”,
