chap_num,para_num,sent_num,token_num,pos_tuple,pos,token_str,term_str,term_id
2,373,0,6,"('to', 'TO')",TO,to,to,100
2,373,0,7,"('go', 'VB')",VB,go,go,100
2,373,0,8,"('somewhere', 'RB')",RB,somewhere,somewhere,100
2,373,0,9,"(',', ',')",",",",",,100
2,373,0,10,"('and', 'CC')",CC,and,and,100
2,373,0,11,"('then', 'RB')",RB,then,then,100
2,373,0,12,"('lost', 'VBD')",VBD,lost,lost,100
2,374,0,0,"('each', 'DT')",DT,each,each,100
2,374,0,1,"('other', 'JJ')",JJ,other,other,100
2,374,0,2,"(',', ',')",",",",",,100
2,374,0,3,"('searched', 'VBN')",VBN,searched,searched,100
2,374,0,4,"('for', 'IN')",IN,for,for,100
2,374,0,5,"('each', 'DT')",DT,each,each,100
2,374,0,6,"('other', 'JJ')",JJ,other,other,100
2,374,0,7,"(',', ',')",",",",",,100
2,374,0,8,"('found', 'VBN')",VBN,found,found,100
2,374,0,9,"('each', 'DT')",DT,each,each,100
2,374,0,10,"('other', 'JJ')",JJ,other,other,100
2,374,0,11,"('a', 'DT')",DT,a,a,100
2,374,0,12,"('few', 'JJ')",JJ,few,few,100
2,374,0,13,"('feet', 'NNS')",NNS,feet,feet,100
2,375,0,0,"('away', 'RB')",RB,away,away,100
2,375,0,1,"('.', '.')",.,.,,100
2,375,1,0,"('Some', 'DT')",DT,Some,some,100
2,375,1,1,"('time', 'NN')",NN,time,time,100
2,375,1,2,"('toward', 'IN')",IN,toward,toward,100
2,375,1,3,"('midnight', 'NN')",NN,midnight,midnight,100
2,375,1,4,"('Tom', 'NNP')",NNP,Tom,tom,100
2,375,1,5,"('Buchanan', 'NNP')",NNP,Buchanan,buchanan,100
2,375,1,6,"('and', 'CC')",CC,and,and,100
2,375,1,7,"('Mrs.', 'NNP')",NNP,Mrs.,mrs,100
2,375,1,8,"('Wilson', 'NNP')",NNP,Wilson,wilson,100
2,375,1,9,"('stood', 'VBD')",VBD,stood,stood,100
2,376,0,0,"('face', 'NN')",NN,face,face,100
2,376,0,1,"('to', 'TO')",TO,to,to,100
2,376,0,2,"('face', 'NN')",NN,face,face,100
2,376,0,3,"('discussing', 'NN')",NN,discussing,discussing,100
2,376,0,4,"(',', ',')",",",",",,100
2,376,0,5,"('in', 'IN')",IN,in,in,100
2,376,0,6,"('impassioned', 'JJ')",JJ,impassioned,impassioned,100
2,376,0,7,"('voices', 'NNS')",NNS,voices,voices,100
2,376,0,8,"(',', ',')",",",",",,100
2,376,0,9,"('whether', 'IN')",IN,whether,whether,100
2,376,0,10,"('Mrs.', 'NNP')",NNP,Mrs.,mrs,100
2,376,0,11,"('Wilson', 'NNP')",NNP,Wilson,wilson,100
2,377,0,0,"('had', 'VBD')",VBD,had,had,100
2,377,0,1,"('any', 'DT')",DT,any,any,100
2,377,0,2,"('right', 'JJ')",JJ,right,right,100
2,377,0,3,"('to', 'TO')",TO,to,to,100
2,377,0,4,"('mention', 'VB')",VB,mention,mention,100
2,377,0,5,"('Daisy', 'NNP')",NNP,Daisy,daisy,100
2,377,0,6,"('’', 'NNP')",NNP,’,,100
2,377,0,7,"('s', 'NN')",NN,s,s,100
2,377,0,8,"('name', 'NN')",NN,name,name,100
2,377,0,9,"('.', '.')",.,.,,100
2,378,0,0,"('“', 'JJ')",JJ,“,,100
2,378,0,1,"('Daisy', 'NNP')",NNP,Daisy,daisy,100
2,378,0,2,"('!', '.')",.,!,,100
2,378,1,0,"('Daisy', 'NN')",NN,Daisy,daisy,100
2,378,1,1,"('!', '.')",.,!,,100
2,378,2,0,"('Daisy', 'NN')",NN,Daisy,daisy,100
2,378,2,1,"('!', '.')",.,!,,100
2,378,2,2,"('”', 'NN')",NN,”,,100
2,378,2,3,"('shouted', 'VBD')",VBD,shouted,shouted,100
2,378,2,4,"('Mrs.', 'NNP')",NNP,Mrs.,mrs,100
2,378,2,5,"('Wilson', 'NNP')",NNP,Wilson,wilson,100
2,378,2,6,"('.', '.')",.,.,,100
2,378,3,0,"('“', 'NN')",NN,“,,100
2,378,3,1,"('I', 'PRP')",PRP,I,i,100
2,378,3,2,"('’', 'VBP')",VBP,’,,100
2,378,3,3,"('ll', 'NNS')",NNS,ll,ll,100
2,378,3,4,"('say', 'VBP')",VBP,say,say,100
2,378,3,5,"('it', 'PRP')",PRP,it,it,100
2,378,3,6,"('whenever', 'WRB')",WRB,whenever,whenever,100
2,378,3,7,"('I', 'PRP')",PRP,I,i,100
2,379,0,0,"('want', 'NN')",NN,want,want,100
2,379,0,1,"('to', 'TO')",TO,to,to,100
2,379,0,2,"('!', '.')",.,!,,100
2,379,1,0,"('Daisy', 'NN')",NN,Daisy,daisy,100
2,379,1,1,"('!', '.')",.,!,,100
2,379,2,0,"('Dai—', 'NNP')",NNP,Dai—,dai,100
2,379,2,1,"('”', 'NN')",NN,”,,100
2,380,0,0,"('Making', 'VBG')",VBG,Making,making,100
2,380,0,1,"('a', 'DT')",DT,a,a,100
2,380,0,2,"('short', 'JJ')",JJ,short,short,100
2,380,0,3,"('deft', 'NN')",NN,deft,deft,100
2,380,0,4,"('movement', 'NN')",NN,movement,movement,100
2,380,0,5,"(',', ',')",",",",",,100
2,380,0,6,"('Tom', 'NNP')",NNP,Tom,tom,100
2,380,0,7,"('Buchanan', 'NNP')",NNP,Buchanan,buchanan,100
2,380,0,8,"('broke', 'VBD')",VBD,broke,broke,100
2,380,0,9,"('her', 'PRP$')",PRP$,her,her,100
2,380,0,10,"('nose', 'NN')",NN,nose,nose,100
2,380,0,11,"('with', 'IN')",IN,with,with,100
2,380,0,12,"('his', 'PRP$')",PRP$,his,his,100
2,381,0,0,"('open', 'JJ')",JJ,open,open,100
2,381,0,1,"('hand', 'NN')",NN,hand,hand,100
2,381,0,2,"('.', '.')",.,.,,100
2,382,0,0,"('Then', 'RB')",RB,Then,then,100
2,382,0,1,"('there', 'EX')",EX,there,there,100
2,382,0,2,"('were', 'VBD')",VBD,were,were,100
2,382,0,3,"('bloody', 'JJ')",JJ,bloody,bloody,100
2,382,0,4,"('towels', 'NNS')",NNS,towels,towels,100
2,382,0,5,"('upon', 'IN')",IN,upon,upon,100
2,382,0,6,"('the', 'DT')",DT,the,the,100
2,382,0,7,"('bathroom', 'NN')",NN,bathroom,bathroom,100
2,382,0,8,"('floor', 'NN')",NN,floor,floor,100
2,382,0,9,"(',', ',')",",",",",,100
2,382,0,10,"('and', 'CC')",CC,and,and,100
2,382,0,11,"('women', 'NNS')",NNS,women,women,100
2,382,0,12,"('’', 'VBP')",VBP,’,,100
2,382,0,13,"('s', 'NN')",NN,s,s,100
2,383,0,0,"('voices', 'NNS')",NNS,voices,voices,100
2,383,0,1,"('scolding', 'VBG')",VBG,scolding,scolding,100
2,383,0,2,"(',', ',')",",",",",,100
2,383,0,3,"('and', 'CC')",CC,and,and,100
2,383,0,4,"('high', 'RB')",RB,high,high,100
2,383,0,5,"('over', 'IN')",IN,over,over,100
2,383,0,6,"('the', 'DT')",DT,the,the,100
2,383,0,7,"('confusion', 'NN')",NN,confusion,confusion,100
2,383,0,8,"('a', 'DT')",DT,a,a,100
2,383,0,9,"('long', 'JJ')",JJ,long,long,100
2,383,0,10,"('broken', 'JJ')",JJ,broken,broken,100
2,383,0,11,"('wail', 'NN')",NN,wail,wail,100
2,383,0,12,"('of', 'IN')",IN,of,of,100
2,384,0,0,"('pain', 'NN')",NN,pain,pain,100
2,384,0,1,"('.', '.')",.,.,,100
2,384,1,0,"('Mr.', 'NNP')",NNP,Mr.,mr,100
2,384,1,1,"('McKee', 'NNP')",NNP,McKee,mckee,100
2,384,1,2,"('awoke', 'VBD')",VBD,awoke,awoke,100
2,384,1,3,"('from', 'IN')",IN,from,from,100
2,384,1,4,"('his', 'PRP$')",PRP$,his,his,100
2,384,1,5,"('doze', 'NN')",NN,doze,doze,100
2,384,1,6,"('and', 'CC')",CC,and,and,100
2,384,1,7,"('started', 'VBD')",VBD,started,started,100
2,384,1,8,"('in', 'IN')",IN,in,in,100
2,384,1,9,"('a', 'DT')",DT,a,a,100
2,384,1,10,"('daze', 'NN')",NN,daze,daze,100
2,384,1,11,"('toward', 'IN')",IN,toward,toward,100
2,384,1,12,"('the', 'DT')",DT,the,the,100
2,385,0,0,"('door', 'NN')",NN,door,door,100
2,385,0,1,"('.', '.')",.,.,,100
2,385,1,0,"('When', 'WRB')",WRB,When,when,100
2,385,1,1,"('he', 'PRP')",PRP,he,he,100
2,385,1,2,"('had', 'VBD')",VBD,had,had,100
2,385,1,3,"('gone', 'VBN')",VBN,gone,gone,100
2,385,1,4,"('halfway', 'RB')",RB,halfway,halfway,100
2,385,1,5,"('he', 'PRP')",PRP,he,he,100
2,385,1,6,"('turned', 'VBD')",VBD,turned,turned,100
2,385,1,7,"('around', 'RB')",RB,around,around,100
2,385,1,8,"('and', 'CC')",CC,and,and,100
2,385,1,9,"('stared', 'VBN')",VBN,stared,stared,100
2,385,1,10,"('at', 'IN')",IN,at,at,100
2,385,1,11,"('the', 'DT')",DT,the,the,100
2,386,0,0,"('scene—his', 'JJ')",JJ,scene—his,scenehis,100
2,386,0,1,"('wife', 'NN')",NN,wife,wife,100
2,386,0,2,"('and', 'CC')",CC,and,and,100
2,386,0,3,"('Catherine', 'NNP')",NNP,Catherine,catherine,100
2,386,0,4,"('scolding', 'NN')",NN,scolding,scolding,100
2,386,0,5,"('and', 'CC')",CC,and,and,100
2,386,0,6,"('consoling', 'VBG')",VBG,consoling,consoling,100
2,386,0,7,"('as', 'IN')",IN,as,as,100
2,386,0,8,"('they', 'PRP')",PRP,they,they,100
2,386,0,9,"('stumbled', 'VBD')",VBD,stumbled,stumbled,100
2,387,0,0,"('here', 'RB')",RB,here,here,100
2,387,0,1,"('and', 'CC')",CC,and,and,100
2,387,0,2,"('there', 'RB')",RB,there,there,100
2,387,0,3,"('among', 'IN')",IN,among,among,100
2,387,0,4,"('the', 'DT')",DT,the,the,100
2,387,0,5,"('crowded', 'JJ')",JJ,crowded,crowded,100
2,387,0,6,"('furniture', 'NN')",NN,furniture,furniture,100
2,387,0,7,"('with', 'IN')",IN,with,with,100
2,387,0,8,"('articles', 'NNS')",NNS,articles,articles,100
2,387,0,9,"('of', 'IN')",IN,of,of,100
2,387,0,10,"('aid', 'NN')",NN,aid,aid,100
2,387,0,11,"(',', ',')",",",",",,100
2,387,0,12,"('and', 'CC')",CC,and,and,100
2,388,0,0,"('the', 'DT')",DT,the,the,100
2,388,0,1,"('despairing', 'JJ')",JJ,despairing,despairing,100
2,388,0,2,"('figure', 'NN')",NN,figure,figure,100
2,388,0,3,"('on', 'IN')",IN,on,on,100
2,388,0,4,"('the', 'DT')",DT,the,the,100
2,388,0,5,"('couch', 'NN')",NN,couch,couch,100
2,388,0,6,"(',', ',')",",",",",,100
2,388,0,7,"('bleeding', 'VBG')",VBG,bleeding,bleeding,100
2,388,0,8,"('fluently', 'RB')",RB,fluently,fluently,100
2,388,0,9,"(',', ',')",",",",",,100
2,388,0,10,"('and', 'CC')",CC,and,and,100
2,388,0,11,"('trying', 'VBG')",VBG,trying,trying,100
2,388,0,12,"('to', 'TO')",TO,to,to,100
2,389,0,0,"('spread', 'NN')",NN,spread,spread,100
2,389,0,1,"('a', 'DT')",DT,a,a,100
2,389,0,2,"('copy', 'NN')",NN,copy,copy,100
2,389,0,3,"('of', 'IN')",IN,of,of,100
2,389,0,4,"('Town', 'NNP')",NNP,Town,town,100
2,389,0,5,"('Tattle', 'NNP')",NNP,Tattle,tattle,100
2,389,0,6,"('over', 'IN')",IN,over,over,100
2,389,0,7,"('the', 'DT')",DT,the,the,100
2,389,0,8,"('tapestry', 'NN')",NN,tapestry,tapestry,100
2,389,0,9,"('scenes', 'NNS')",NNS,scenes,scenes,100
2,389,0,10,"('of', 'IN')",IN,of,of,100
2,390,0,0,"('Versailles', 'NNS')",NNS,Versailles,versailles,100
2,390,0,1,"('.', '.')",.,.,,100
2,390,1,0,"('Then', 'RB')",RB,Then,then,100
2,390,1,1,"('Mr.', 'NNP')",NNP,Mr.,mr,100
2,390,1,2,"('McKee', 'NNP')",NNP,McKee,mckee,100
2,390,1,3,"('turned', 'VBD')",VBD,turned,turned,100
2,390,1,4,"('and', 'CC')",CC,and,and,100
2,390,1,5,"('continued', 'VBD')",VBD,continued,continued,100
2,390,1,6,"('on', 'IN')",IN,on,on,100
2,390,1,7,"('out', 'IN')",IN,out,out,100
2,390,1,8,"('the', 'DT')",DT,the,the,100
2,390,1,9,"('door', 'NN')",NN,door,door,100
2,390,1,10,"('.', '.')",.,.,,100
2,391,0,0,"('Taking', 'VBG')",VBG,Taking,taking,100
2,391,0,1,"('my', 'PRP$')",PRP$,my,my,100
2,391,0,2,"('hat', 'NN')",NN,hat,hat,100
2,391,0,3,"('from', 'IN')",IN,from,from,100
2,391,0,4,"('the', 'DT')",DT,the,the,100
2,391,0,5,"('chandelier', 'NN')",NN,chandelier,chandelier,100
2,391,0,6,"(',', ',')",",",",",,100
2,391,0,7,"('I', 'PRP')",PRP,I,i,100
2,391,0,8,"('followed', 'VBD')",VBD,followed,followed,100
2,391,0,9,"('.', '.')",.,.,,100
2,392,0,0,"('“', 'RB')",RB,“,,100
2,392,0,1,"('Come', 'NNP')",NNP,Come,come,100
2,392,0,2,"('to', 'TO')",TO,to,to,100
2,392,0,3,"('lunch', 'VB')",VB,lunch,lunch,100
2,392,0,4,"('some', 'DT')",DT,some,some,100
2,392,0,5,"('day', 'NN')",NN,day,day,100
2,392,0,6,"(',', ',')",",",",",,100
2,392,0,7,"('”', 'NN')",NN,”,,100
2,392,0,8,"('he', 'PRP')",PRP,he,he,100
2,392,0,9,"('suggested', 'VBD')",VBD,suggested,suggested,100
2,392,0,10,"(',', ',')",",",",",,100
2,392,0,11,"('as', 'IN')",IN,as,as,100
2,392,0,12,"('we', 'PRP')",PRP,we,we,100
2,392,0,13,"('groaned', 'VBD')",VBD,groaned,groaned,100
2,392,0,14,"('down', 'RB')",RB,down,down,100
2,392,0,15,"('in', 'IN')",IN,in,in,100
2,392,0,16,"('the', 'DT')",DT,the,the,100
2,393,0,0,"('elevator', 'NN')",NN,elevator,elevator,100
2,393,0,1,"('.', '.')",.,.,,100
2,394,0,0,"('“', 'NN')",NN,“,,100
2,394,0,1,"('Where', 'WRB')",WRB,Where,where,100
2,394,0,2,"('?', '.')",.,?,,100
2,394,0,3,"('”', 'VB')",VB,”,,100
2,395,0,0,"('“', 'NN')",NN,“,,100
2,395,0,1,"('Anywhere', 'NNP')",NNP,Anywhere,anywhere,100
2,395,0,2,"('.', '.')",.,.,,100
2,395,0,3,"('”', 'NN')",NN,”,,100
2,396,0,0,"('“', 'JJ')",JJ,“,,100
2,396,0,1,"('Keep', 'NNP')",NNP,Keep,keep,100
2,396,0,2,"('your', 'PRP$')",PRP$,your,your,100
2,396,0,3,"('hands', 'NNS')",NNS,hands,hands,100
2,396,0,4,"('off', 'IN')",IN,off,off,100
2,396,0,5,"('the', 'DT')",DT,the,the,100
2,396,0,6,"('lever', 'NN')",NN,lever,lever,100
2,396,0,7,"(',', ',')",",",",",,100
2,396,0,8,"('”', 'NNP')",NNP,”,,100
2,396,0,9,"('snapped', 'VBD')",VBD,snapped,snapped,100
2,396,0,10,"('the', 'DT')",DT,the,the,100
2,396,0,11,"('elevator', 'NN')",NN,elevator,elevator,100
2,396,0,12,"('boy', 'NN')",NN,boy,boy,100
2,396,0,13,"('.', '.')",.,.,,100
2,397,0,0,"('“', 'NN')",NN,“,,100
2,397,0,1,"('I', 'PRP')",PRP,I,i,100
2,397,0,2,"('beg', 'VBP')",VBP,beg,beg,100
2,397,0,3,"('your', 'PRP$')",PRP$,your,your,100
2,397,0,4,"('pardon', 'NN')",NN,pardon,pardon,100
2,397,0,5,"(',', ',')",",",",",,100
2,397,0,6,"('”', 'NNP')",NNP,”,,100
2,397,0,7,"('said', 'VBD')",VBD,said,said,100
2,397,0,8,"('Mr.', 'NNP')",NNP,Mr.,mr,100
2,397,0,9,"('McKee', 'NNP')",NNP,McKee,mckee,100
2,397,0,10,"('with', 'IN')",IN,with,with,100
2,397,0,11,"('dignity', 'NN')",NN,dignity,dignity,100
2,397,0,12,"(',', ',')",",",",",,100
2,397,0,13,"('“', 'VBP')",VBP,“,,100
2,397,0,14,"('I', 'PRP')",PRP,I,i,100
2,397,0,15,"('didn', 'VBP')",VBP,didn,didn,100
2,397,0,16,"('’', 'JJ')",JJ,’,,100
2,397,0,17,"('t', 'NN')",NN,t,t,100
2,397,0,18,"('know', 'VBP')",VBP,know,know,100
2,397,0,19,"('I', 'PRP')",PRP,I,i,100
2,397,0,20,"('was', 'VBD')",VBD,was,was,100
2,398,0,0,"('touching', 'VBG')",VBG,touching,touching,100
2,398,0,1,"('it', 'PRP')",PRP,it,it,100
2,398,0,2,"('.', '.')",.,.,,100
2,398,0,3,"('”', 'VB')",VB,”,,100
2,399,0,0,"('“', 'IN')",IN,“,,100
2,399,0,1,"('All', 'NNP')",NNP,All,all,100
2,399,0,2,"('right', 'RB')",RB,right,right,100
2,399,0,3,"(',', ',')",",",",",,100
2,399,0,4,"('”', 'NNP')",NNP,”,,100
2,399,0,5,"('I', 'PRP')",PRP,I,i,100
2,399,0,6,"('agreed', 'VBD')",VBD,agreed,agreed,100
2,399,0,7,"(',', ',')",",",",",,100
2,399,0,8,"('“', 'FW')",FW,“,,100
2,399,0,9,"('I', 'PRP')",PRP,I,i,100
2,399,0,10,"('’', 'VBP')",VBP,’,,100
2,399,0,11,"('ll', 'RB')",RB,ll,ll,100
2,399,0,12,"('be', 'VB')",VB,be,be,100
2,399,0,13,"('glad', 'JJ')",JJ,glad,glad,100
2,399,0,14,"('to', 'TO')",TO,to,to,100
2,399,0,15,"('.', '.')",.,.,,100
2,399,0,16,"('”', 'VB')",VB,”,,100
2,400,0,0,"('…', 'NN')",NN,…,,100
2,400,0,1,"('I', 'PRP')",PRP,I,i,100
2,400,0,2,"('was', 'VBD')",VBD,was,was,100
2,400,0,3,"('standing', 'VBG')",VBG,standing,standing,100
2,400,0,4,"('beside', 'IN')",IN,beside,beside,100
2,400,0,5,"('his', 'PRP$')",PRP$,his,his,100
2,400,0,6,"('bed', 'NN')",NN,bed,bed,100
2,400,0,7,"('and', 'CC')",CC,and,and,100
2,400,0,8,"('he', 'PRP')",PRP,he,he,100
2,400,0,9,"('was', 'VBD')",VBD,was,was,100
2,400,0,10,"('sitting', 'VBG')",VBG,sitting,sitting,100
2,400,0,11,"('up', 'RP')",RP,up,up,100
2,400,0,12,"('between', 'IN')",IN,between,between,100
2,400,0,13,"('the', 'DT')",DT,the,the,100
2,401,0,0,"('sheets', 'NNS')",NNS,sheets,sheets,100
2,401,0,1,"(',', ',')",",",",",,100
2,401,0,2,"('clad', 'NN')",NN,clad,clad,100
2,401,0,3,"('in', 'IN')",IN,in,in,100
2,401,0,4,"('his', 'PRP$')",PRP$,his,his,100
2,401,0,5,"('underwear', 'JJ')",JJ,underwear,underwear,100
2,401,0,6,"(',', ',')",",",",",,100
2,401,0,7,"('with', 'IN')",IN,with,with,100
2,401,0,8,"('a', 'DT')",DT,a,a,100
2,401,0,9,"('great', 'JJ')",JJ,great,great,100
2,401,0,10,"('portfolio', 'NN')",NN,portfolio,portfolio,100
2,401,0,11,"('in', 'IN')",IN,in,in,100
2,401,0,12,"('his', 'PRP$')",PRP$,his,his,100
2,401,0,13,"('hands', 'NNS')",NNS,hands,hands,100
2,401,0,14,"('.', '.')",.,.,,100
2,402,0,0,"('“', 'JJ')",JJ,“,,100
2,402,0,1,"('Beauty', 'NNP')",NNP,Beauty,beauty,100
2,402,0,2,"('and', 'CC')",CC,and,and,100
2,402,0,3,"('the', 'DT')",DT,the,the,100
2,402,0,4,"('Beast', 'NNP')",NNP,Beast,beast,100
2,402,0,5,"('…', 'NNP')",NNP,…,,100
2,402,0,6,"('Loneliness', 'NNP')",NNP,Loneliness,loneliness,100
2,402,0,7,"('…', 'NNP')",NNP,…,,100
2,402,0,8,"('Old', 'NNP')",NNP,Old,old,100
2,402,0,9,"('Grocery', 'NNP')",NNP,Grocery,grocery,100
2,402,0,10,"('Horse', 'NNP')",NNP,Horse,horse,100
2,402,0,11,"('…', 'NNP')",NNP,…,,100
2,402,0,12,"('Brook', 'NNP')",NNP,Brook,brook,100
2,402,0,13,"('’', 'NNP')",NNP,’,,100
2,402,0,14,"('n', 'NN')",NN,n,n,100
2,403,0,0,"('Bridge', 'NNP')",NNP,Bridge,bridge,100
2,403,0,1,"('…', 'NNP')",NNP,…,,100
2,403,0,2,"('”', 'NN')",NN,”,,100
2,404,0,0,"('Then', 'RB')",RB,Then,then,100
2,404,0,1,"('I', 'PRP')",PRP,I,i,100
2,404,0,2,"('was', 'VBD')",VBD,was,was,100
2,404,0,3,"('lying', 'VBG')",VBG,lying,lying,100
2,404,0,4,"('half', 'NN')",NN,half,half,100
2,404,0,5,"('asleep', 'NN')",NN,asleep,asleep,100
2,404,0,6,"('in', 'IN')",IN,in,in,100
2,404,0,7,"('the', 'DT')",DT,the,the,100
2,404,0,8,"('cold', 'JJ')",JJ,cold,cold,100
2,404,0,9,"('lower', 'JJR')",JJR,lower,lower,100
2,404,0,10,"('level', 'NN')",NN,level,level,100
2,404,0,11,"('of', 'IN')",IN,of,of,100
2,404,0,12,"('the', 'DT')",DT,the,the,100
2,405,0,0,"('Pennsylvania', 'NNP')",NNP,Pennsylvania,pennsylvania,100
2,405,0,1,"('Station', 'NNP')",NNP,Station,station,100
2,405,0,2,"(',', ',')",",",",",,100
2,405,0,3,"('staring', 'VBG')",VBG,staring,staring,100
2,405,0,4,"('at', 'IN')",IN,at,at,100
2,405,0,5,"('the', 'DT')",DT,the,the,100
2,405,0,6,"('morning', 'NN')",NN,morning,morning,100
2,405,0,7,"('Tribune', 'NNP')",NNP,Tribune,tribune,100
2,405,0,8,"(',', ',')",",",",",,100
2,405,0,9,"('and', 'CC')",CC,and,and,100
2,405,0,10,"('waiting', 'VBG')",VBG,waiting,waiting,100
2,405,0,11,"('for', 'IN')",IN,for,for,100
2,406,0,0,"('the', 'DT')",DT,the,the,100
2,406,0,1,"('four', 'CD')",CD,four,four,100
2,406,0,2,"('o', 'NN')",NN,o,o,100
2,406,0,3,"('’', 'NN')",NN,’,,100
2,406,0,4,"('clock', 'NN')",NN,clock,clock,100
2,406,0,5,"('train', 'NN')",NN,train,train,100
2,406,0,6,"('.', '.')",.,.,,100
3,0,0,0,"('There', 'EX')",EX,There,there,100
3,0,0,1,"('was', 'VBD')",VBD,was,was,100
3,0,0,2,"('music', 'NN')",NN,music,music,100
3,0,0,3,"('from', 'IN')",IN,from,from,100
3,0,0,4,"('my', 'PRP$')",PRP$,my,my,100
3,0,0,5,"('neighbour', 'JJ')",JJ,neighbour,neighbour,100
3,0,0,6,"('’', 'JJ')",JJ,’,,100
3,0,0,7,"('s', 'NN')",NN,s,s,100
3,0,0,8,"('house', 'NN')",NN,house,house,100
3,0,0,9,"('through', 'IN')",IN,through,through,100
3,0,0,10,"('the', 'DT')",DT,the,the,100
3,0,0,11,"('summer', 'NN')",NN,summer,summer,100
3,0,0,12,"('nights', 'NNS')",NNS,nights,nights,100
3,0,0,13,"('.', '.')",.,.,,100
3,1,0,0,"('In', 'IN')",IN,In,in,100
3,1,0,1,"('his', 'PRP$')",PRP$,his,his,100
3,1,0,2,"('blue', 'NN')",NN,blue,blue,100
3,1,0,3,"('gardens', 'NNS')",NNS,gardens,gardens,100
3,1,0,4,"('men', 'NNS')",NNS,men,men,100
3,1,0,5,"('and', 'CC')",CC,and,and,100
3,1,0,6,"('girls', 'NNS')",NNS,girls,girls,100
3,1,0,7,"('came', 'VBD')",VBD,came,came,100
3,1,0,8,"('and', 'CC')",CC,and,and,100
3,1,0,9,"('went', 'VBD')",VBD,went,went,100
3,1,0,10,"('like', 'IN')",IN,like,like,100
3,1,0,11,"('moths', 'NNS')",NNS,moths,moths,100
3,1,0,12,"('among', 'IN')",IN,among,among,100
3,1,0,13,"('the', 'DT')",DT,the,the,100
3,2,0,0,"('whisperings', 'NNS')",NNS,whisperings,whisperings,100
3,2,0,1,"('and', 'CC')",CC,and,and,100
3,2,0,2,"('the', 'DT')",DT,the,the,100
3,2,0,3,"('champagne', 'NN')",NN,champagne,champagne,100
3,2,0,4,"('and', 'CC')",CC,and,and,100
3,2,0,5,"('the', 'DT')",DT,the,the,100
3,2,0,6,"('stars', 'NNS')",NNS,stars,stars,100
3,2,0,7,"('.', '.')",.,.,,100
3,2,1,0,"('At', 'IN')",IN,At,at,100
3,2,1,1,"('high', 'JJ')",JJ,high,high,100
3,2,1,2,"('tide', 'NN')",NN,tide,tide,100
3,2,1,3,"('in', 'IN')",IN,in,in,100
3,2,1,4,"('the', 'DT')",DT,the,the,100
3,3,0,0,"('afternoon', 'NN')",NN,afternoon,afternoon,100
3,3,0,1,"('I', 'PRP')",PRP,I,i,100
3,3,0,2,"('watched', 'VBD')",VBD,watched,watched,100
3,3,0,3,"('his', 'PRP$')",PRP$,his,his,100
3,3,0,4,"('guests', 'NNS')",NNS,guests,guests,100
3,3,0,5,"('diving', 'VBG')",VBG,diving,diving,100
3,3,0,6,"('from', 'IN')",IN,from,from,100
3,3,0,7,"('the', 'DT')",DT,the,the,100
3,3,0,8,"('tower', 'NN')",NN,tower,tower,100
3,3,0,9,"('of', 'IN')",IN,of,of,100
3,3,0,10,"('his', 'PRP$')",PRP$,his,his,100
3,3,0,11,"('raft', 'NN')",NN,raft,raft,100
3,3,0,12,"(',', ',')",",",",",,100
3,3,0,13,"('or', 'CC')",CC,or,or,100
3,4,0,0,"('taking', 'VBG')",VBG,taking,taking,100
3,4,0,1,"('the', 'DT')",DT,the,the,100
3,4,0,2,"('sun', 'NN')",NN,sun,sun,100
3,4,0,3,"('on', 'IN')",IN,on,on,100
3,4,0,4,"('the', 'DT')",DT,the,the,100
3,4,0,5,"('hot', 'JJ')",JJ,hot,hot,100
3,4,0,6,"('sand', 'NN')",NN,sand,sand,100
3,4,0,7,"('of', 'IN')",IN,of,of,100
3,4,0,8,"('his', 'PRP$')",PRP$,his,his,100
3,4,0,9,"('beach', 'NN')",NN,beach,beach,100
3,4,0,10,"('while', 'IN')",IN,while,while,100
3,4,0,11,"('his', 'PRP$')",PRP$,his,his,100
3,4,0,12,"('two', 'CD')",CD,two,two,100
3,4,0,13,"('motorboats', 'NNS')",NNS,motorboats,motorboats,100
3,5,0,0,"('slit', 'VB')",VB,slit,slit,100
3,5,0,1,"('the', 'DT')",DT,the,the,100
3,5,0,2,"('waters', 'NNS')",NNS,waters,waters,100
3,5,0,3,"('of', 'IN')",IN,of,of,100
3,5,0,4,"('the', 'DT')",DT,the,the,100
3,5,0,5,"('Sound', 'NNP')",NNP,Sound,sound,100
3,5,0,6,"(',', ',')",",",",",,100
3,5,0,7,"('drawing', 'VBG')",VBG,drawing,drawing,100
3,5,0,8,"('aquaplanes', 'NNS')",NNS,aquaplanes,aquaplanes,100
3,5,0,9,"('over', 'IN')",IN,over,over,100
3,5,0,10,"('cataracts', 'NNS')",NNS,cataracts,cataracts,100
3,5,0,11,"('of', 'IN')",IN,of,of,100
3,6,0,0,"('foam', 'NN')",NN,foam,foam,100
3,6,0,1,"('.', '.')",.,.,,100
3,6,1,0,"('On', 'IN')",IN,On,on,100
3,6,1,1,"('weekends', 'NNS')",NNS,weekends,weekends,100
3,6,1,2,"('his', 'PRP$')",PRP$,his,his,100
3,6,1,3,"('Rolls-Royce', 'JJ')",JJ,Rolls-Royce,rollsroyce,100
3,6,1,4,"('became', 'VBD')",VBD,became,became,100
3,6,1,5,"('an', 'DT')",DT,an,an,100
3,6,1,6,"('omnibus', 'NN')",NN,omnibus,omnibus,100
